,Unnamed: 0,comment_id,video_id,author,comment_text,published_at,like_count
1019,1056,UgwFLxc37q4ZBmYBRml4AaABAg,JpaK8OhL4FI,@IkbalFauzi-c6k,brapa bos,2025-10-05T14:01:19Z,0
1020,1057,UgwLPnegK8_OAJqVp6B4AaABAg,JpaK8OhL4FI,@sayasehat7074,merk sarung yg se perti ini persis tp kulit warna putih ada nggak bang,2025-10-05T12:11:22Z,0
1021,1058,UgwLHcmMPmJ1GD9_W0N4AaABAg,JpaK8OhL4FI,@gungunajah9639,mantapp,2025-10-05T05:03:52Z,0
1022,1059,UgxlFIt7QT6fagKnbdl4AaABAg,JpaK8OhL4FI,@ismetismet4558,kata gw mah bab,2025-10-04T06:37:00Z,0
1023,1060,Ugw7p69YvHwd9sP-K1Z4AaABAg,JpaK8OhL4FI,@DillahAbdillah28,ren rapih bngt maha karya,2025-10-03T13:36:10Z,0
1024,1061,Ugw7bZZQg9W-_ILrsVR4AaABAg,JpaK8OhL4FI,@BinarAlqsiyaTiaraR,maapp pikir itu bantal se limut roti,2025-10-02T12:17:04Z,0
1025,1062,Ugzz5XnTFzdQI9BPfnF4AaABAg,JpaK8OhL4FI,@Lightha,gw kira tadi itu roti,2025-10-01T08:57:04Z,0
1026,1063,UgxKqVsA0SgL4-HAUR94AaABAg,JpaK8OhL4FI,@king26king,gua se rvice jok sampe 3jt,2025-09-30T12:11:40Z,0
1027,1064,UgxIYp0sUT-uQ3Fq7xh4AaABAg,JpaK8OhL4FI,@Blink163,dmn sih workshopnya,2025-09-30T09:55:37Z,0
1028,1065,UgzFeBPcqzijOwXLhG14AaABAg,JpaK8OhL4FI,@ohdss,habis berapa tuh,2025-09-29T02:40:54Z,0
1029,1066,Ugy2DeBd032Qbu04i0Z4AaABAg,JpaK8OhL4FI,@annoyinghh,jox latex adv masih se dia apa kaga bang shoppe,2025-09-28T10:08:13Z,0
1030,1067,UgxN8G-Gl1NNIpjDe3h4AaABAg,JpaK8OhL4FI,@AutobotsXX,gw user adv dr jaman 150 sampai skrg pake 160 emang tipis bet tu busa jok gel jir pantat klo duduk lama2,2025-09-27T12:03:24Z,0
1031,1068,UgxaI3FXf6trAQ_drzh4AaABAg,JpaK8OhL4FI,@agusdwisudarmantoagus606,sidoarjo ada kak,2025-09-27T05:42:51Z,0
1032,1069,Ugz9gi6z3INCEsIaGc94AaABAg,JpaK8OhL4FI,@jsirrr,kisar berapa itu mas,2025-09-27T05:38:42Z,0
1033,1070,UgxhpNSR8wj20NhPHg54AaABAg,JpaK8OhL4FI,@Yanuarsdwi,pasti mahal yah,2025-09-26T14:20:26Z,0
1034,1071,UgxZxVujgRqLLy7tIKB4AaABAg,JpaK8OhL4FI,@regime15,dari roti cus rupa,2025-09-26T12:01:18Z,0
1035,1073,UgyIRW1EpQ8lf6onNrZ4AaABAg,JpaK8OhL4FI,@panggilajaibee,berapa duit biasa kaya gitu,2025-09-26T03:35:19Z,0
1036,1074,UgzanwnUOsJqPudeo3J4AaABAg,JpaK8OhL4FI,@driktuakora5842,minta address dong,2025-09-24T18:15:13Z,0
1037,1075,Ugy47qaTmflul0eUMEB4AaABAg,JpaK8OhL4FI,@driktuakora5842,ren,2025-09-24T18:14:06Z,0
1038,1076,UgzLVoRX0jkOKJs5eVN4AaABAg,JpaK8OhL4FI,@ChinaHirang_,bayangin lu udah cape ini itu dua itu se gin se gitu tapi entah kucing dari rumah tau public atau kantor nyesek gak dia garuk make cakar jok motor,2025-09-24T16:41:04Z,5
1039,1077,UgzieK01IzNb3gVnpO94AaABAg,JpaK8OhL4FI,@erwinvenom4104,mb tech camaro lebih joss,2025-09-24T11:27:47Z,0
1040,1078,UgwY2eTp0qNUZhlcgXJ4AaABAg,JpaK8OhL4FI,@Khairani_biila,kira kira berapa aa harga kao mau psang latex,2025-09-24T11:08:54Z,0
1041,1079,Ugym0Hj38kNYPLCUxA14AaABAg,JpaK8OhL4FI,@lidlid890,jlek trlalu norak,2025-09-23T16:34:40Z,0
1042,1080,Ugz7RrGnML6d5oTxbM94AaABAg,JpaK8OhL4FI,@ranggaonge4510,emang jok bawa adv se tipis itu ya bang,2025-09-22T02:40:43Z,0
1043,1081,UgzGAPMbNRMnnKxwi1V4AaABAg,JpaK8OhL4FI,@afiff.m6244,woy lu lokasi dmana ama harga mana gw juga ken,2025-09-22T00:04:36Z,0
1044,1082,UgyDxg8eKdYMObLrjkp4AaABAg,JpaK8OhL4FI,@juannovsky176,lokasi bang,2025-09-21T15:56:05Z,0
1045,1083,UgyJJWQ7oqkU3OErNFl4AaABAg,JpaK8OhL4FI,@TeguhIrma-i7k,gimana ngerasain jadi ojol ya yg rja se hari dari jam 6 pagi sampe jam 10 malam,2025-09-21T14:53:56Z,3
1046,1084,UgxydHYgIv5kfSVeDsB4AaABAg,JpaK8OhL4FI,@muhdfaiz7327,cantik hasil slm dr malaysia,2025-09-21T13:08:07Z,0
1047,1085,UgwmLh20UImsBk5bB054AaABAg,JpaK8OhL4FI,@Ilham_iom,bandung ada bg,2025-09-21T10:01:24Z,0
1048,1086,UgxAv51NgHgoAPY9BHF4AaABAg,JpaK8OhL4FI,@ariaadiprasojo,percuma sih bang soal gw kalimantan nggk bakal bisa tanam latex cual tanam se ndiri,2025-09-21T09:27:32Z,0
1049,1087,Ugyg6jZY97rto_a-b_R4AaABAg,JpaK8OhL4FI,@ekygunawan7449,batam bom ada buka bg,2025-09-21T09:01:20Z,0
1050,1088,UgxcpXtxSeLSV5sQO154AaABAg,JpaK8OhL4FI,@rahesarizky,kira roti canai,2025-09-21T07:14:19Z,0
1051,1089,UgzrHh8irkzv41MDhS14AaABAg,JpaK8OhL4FI,@danuasmoro9923,honda pea emg,2025-09-21T05:56:55Z,0
1052,1090,UgwNg4jtuJzjVjicirV4AaABAg,JpaK8OhL4FI,@ahmadfajrushodiq3189,brp bang,2025-09-21T05:28:04Z,0
1053,1091,UgwQhnlYOWAH1VjzI6V4AaABAg,JpaK8OhL4FI,@keepcalm212,ren,2025-09-21T04:52:52Z,0
1054,1092,Ugxe3hBAtSWvA-KI0814AaABAg,JpaK8OhL4FI,@ElisaWulandari-nu6iq,palembang ktk cabang ya kak apa,2025-09-21T03:33:37Z,0
1055,1093,UgxaJc4KGdxgFcapQL54AaABAg,JpaK8OhL4FI,@Anas-gk9zz,buat beat brp kak,2025-09-20T11:12:46Z,0
1056,1094,UgyRHlEtd11dsUER2PR4AaABAg,JpaK8OhL4FI,@zorazalfa2000,bang klo full latex bisa ga bang trs lebih nyaman full latex atau plus busa,2025-09-20T09:13:17Z,0
1057,1095,UgzJg6i5ttS4EAfoHtt4AaABAg,JpaK8OhL4FI,@Gresini798,bukan adv se jenis motor balap turut saya kl masuk katagori balap memang buat ras agar badan tidak kaku tegak kaya ular makan linggis jadi kl belok ikut geser kiri atau kanan mirip balap motogp,2025-09-20T08:53:35Z,0
1058,1096,Ugxfxd__m5ziiEc_GWF4AaABAg,JpaK8OhL4FI,@giansyahnoval6384,yg padang yg kek gin ni mana yaa,2025-09-20T07:06:05Z,0
1059,1097,UgxhV-ul3j1GziPNwnd4AaABAg,JpaK8OhL4FI,@narutouzumaki-pj6pt,ambien itu yang punya motor,2025-09-20T04:30:45Z,1
1060,1098,UgxtKifz9as9TVDGTcB4AaABAg,JpaK8OhL4FI,@daryaniyan8781,cakep bnr dah,2025-09-19T13:10:53Z,0
1061,1099,UgyhbDbYKJjZVX2KhHN4AaABAg,JpaK8OhL4FI,@wiyanto6225,saya ojol pake lexi lx 155 puas bener jog ori enakk banget gak bikin panas pantat padahal hampir 8 jam saya duduk jog terus,2025-09-19T11:44:42Z,1
1062,1100,UgwjsRtilQJ7HzuCIp54AaABAg,JpaK8OhL4FI,@toorpin3595,kira roti canai raksasa awal,2025-09-19T11:24:55Z,0
1063,1101,UgycILjX0WT4aIqrYON4AaABAg,JpaK8OhL4FI,@Putrarajawali-f1j,kasi info ongkos dong bang,2025-09-18T12:31:40Z,0
1064,1102,UgwnPGGFQGjF-aTsjf54AaABAg,JpaK8OhL4FI,@Rinkamo,alamakk nikmatnyaa,2025-09-18T08:39:09Z,0
1065,1103,Ugz8IF0Gt-BVNcO6za94AaABAg,JpaK8OhL4FI,@danasadiatma5113,lokasi mana bang,2025-09-18T06:47:46Z,0
1066,1104,UgzyrmiYQ_XpDTpUb_V4AaABAg,JpaK8OhL4FI,@anggadwisaputra9506,bang klo sen busa aja bisa gk,2025-09-18T00:27:56Z,0
1067,1105,UgwcovfcbV1h6EfR8Wd4AaABAg,JpaK8OhL4FI,@AriefUden-p1c,untuk tempat duduk belakang r15 v2 bisa ngab,2025-09-17T19:24:15Z,0
1068,1106,Ugy7fPfSkpI_q3mk-wV4AaABAg,JpaK8OhL4FI,@bambangkecil3671,ganti busa full lateks brph bang buat adv,2025-09-17T18:51:12Z,0
1069,1107,UgyZ5drSVEw18dNziwZ4AaABAg,JpaK8OhL4FI,@DendiRukmana07,lokasi mana ngab,2025-09-17T13:25:58Z,0
1070,1108,Ugw_4IOvRcZO5pKVPad4AaABAg,JpaK8OhL4FI,@ririfajriudin6315,buat beat kya gtuh brp duit bangm,2025-09-17T08:10:40Z,0
1071,1109,Ugxrw5j_W8OYivkMwRN4AaABAg,JpaK8OhL4FI,@hilmanthewicaksono4170,bang ada jok anti cakar harimau kucing,2025-09-16T20:19:04Z,0
1072,1110,Ugz-Vmdi1vehWcQskQV4AaABAg,JpaK8OhL4FI,@yudiashadi450,kurang empuk bro kirain empuk,2025-09-15T17:53:08Z,0
1073,1111,UgwdvLTjU1Vxxxd-CoF4AaABAg,JpaK8OhL4FI,@EndriEndru-b6l,ada link shopee gk bang,2025-09-15T16:29:24Z,0
1074,1112,Ugw08RfBcyTOgEyKqAh4AaABAg,JpaK8OhL4FI,@arisfajarscremi2195,bang bisa pendekin tipis jok gua pendek bang,2025-09-15T15:07:39Z,0
1075,1113,UgyPCF8HsI5Xzfryhfd4AaABAg,JpaK8OhL4FI,@ariastrwn7933,bikin jok aja jadi seru kalau kontenin kayak gin mantap,2025-09-15T14:53:36Z,0
1076,1114,UgyJHTMp6Zn6HQmlX-J4AaABAg,JpaK8OhL4FI,@Amir-Smile,tra beli motor dulu,2025-09-15T14:01:47Z,0
1077,1115,UgxJS-qUNo-VMs_e3al4AaABAg,JpaK8OhL4FI,@hanifalbanna805,cocok memang asv yg jognya se tipis itu tambah busa atau latex,2025-09-15T11:59:27Z,0
1078,1116,UgyA7eDG9_cll5HSDy94AaABAg,JpaK8OhL4FI,@SehudinAliyanto,kalo pasang full latex itu nunggunya berapa lama,2025-09-15T11:21:38Z,0
1079,1117,Ugyc4edo8I6Q3aiP4sh4AaABAg,JpaK8OhL4FI,@anggadyan9557,p kucing,2025-09-15T09:52:27Z,0
1080,1118,Ugw-y-sGnk03ARneuMN4AaABAg,JpaK8OhL4FI,@amrunhasan3664,mau bwt supraa bapak saya,2025-09-15T05:21:18Z,0
1081,1119,Ugy2uMi2teYzsGcUPcl4AaABAg,JpaK8OhL4FI,@putrabulle4501,worshop mana min info,2025-09-15T05:12:00Z,0
1082,1120,Ugzs_tWV9ph4UOcdJyt4AaABAg,JpaK8OhL4FI,@DesterwanPaseneke-y2s,lokasi dmn bang,2025-09-15T03:44:15Z,0
1083,1121,UgxUnaimuD-7NqV0lAh4AaABAg,JpaK8OhL4FI,@muhammadzidni1346,lokasi mana bang ken bikin jok yang super nyaman juga,2025-09-15T02:48:50Z,0
1084,1122,UgwK5lrbD03htzptR0d4AaABAg,JpaK8OhL4FI,@TrườngQuốc-c6d,pantes kwn pada nyaman main timo4d,2025-09-15T01:01:21Z,0
1085,1123,Ugz67nRYLS7_wbj-k654AaABAg,JpaK8OhL4FI,@ThảoPhạm-b6z,se mangat buat terus kembang kak timo4d,2025-09-15T00:58:11Z,0
1086,1124,UgyxochDkn9nqDiuewt4AaABAg,JpaK8OhL4FI,@ThảoPhạm-g6y,populer timo4d member baru pasti jepee,2025-09-15T00:58:08Z,0
1087,1125,Ugw_bR3_hKksxT4JKyB4AaABAg,JpaK8OhL4FI,@PhươngHuỳnh-o6m,nyala abangkuhh timo4d,2025-09-15T00:58:06Z,0
1088,1126,UgyBNG4ZBh5IKima8zx4AaABAg,JpaK8OhL4FI,@TuấnHuỳnh-q8f,memorable banget karena timo4d cerita ngena the best,2025-09-15T00:58:00Z,0
1089,1127,UgzCnAhlFl8BR7ynnxJ4AaABAg,JpaK8OhL4FI,@HiếuNguyễn-n6u3k,asli deh timo4d sama konten lo sama bikin betah,2025-09-15T00:57:44Z,0
1090,1128,UgyPRQXGMwBpkKu6w4Z4AaABAg,JpaK8OhL4FI,@omfaisdaily,jok honda emang se tipis tisu,2025-09-14T17:23:57Z,0
1091,1129,UgyjJsvNpuKyYUBjMhd4AaABAg,JpaK8OhL4FI,@JoyOfficial1989,gw pake latex sama aja kalo jauh panas pantat,2025-09-14T11:38:31Z,0
1092,1130,UgzzgZdrpcxp4osj62V4AaABAg,JpaK8OhL4FI,@iwan-pe9co,asli memang jok motor matic honda jok se perti batu,2025-09-14T10:22:36Z,0
1093,1131,Ugxn-BYsC71V5SlImvB4AaABAg,JpaK8OhL4FI,@rasya_097_indonesia,jok mirip kulit bab,2025-09-14T09:14:15Z,0
1094,1132,Ugz2C66fDKyEsAZNsml4AaABAg,JpaK8OhL4FI,@GarnaMerika,jok untuk supra jadul ada,2025-09-14T07:47:26Z,0
1095,1133,Ugw6J7Gelk2s4bGPRLB4AaABAg,JpaK8OhL4FI,@susilonugroho9599,arti licik bgt ya pabrikan ngasih busa tipis bgt,2025-09-14T07:41:02Z,0
1096,1134,UgyAKURbN7iWZRqXg1x4AaABAg,JpaK8OhL4FI,@lordmario5631,muak gw tiap2 ganti jok robek mulu sama kucing,2025-09-14T05:58:49Z,0
1097,1135,Ugy_snLXOwasTBk_O0R4AaABAg,JpaK8OhL4FI,@widiawidia9229,ren banget bang hasil gagah banget ren banget abang ini,2025-09-14T05:25:13Z,0
1098,1136,Ugwx5tc7yPHbRwSSAft4AaABAg,JpaK8OhL4FI,@pandyaputra2867,smiling face with heart eyes,2025-09-14T02:38:02Z,0
1099,1137,UgyifeXwXcEecGTWarp4AaABAg,JpaK8OhL4FI,@dhikaagung4037,kota mana ini bang,2025-09-13T17:21:05Z,0
1100,1138,UgzTHnKVZIjfJ8evXsN4AaABAg,JpaK8OhL4FI,@fahrulanam4239,siku banget ya bang rapi eh tapi jok se bagus itu klo owner pelihara kucing d jamin se minggu dah bolong hehehe kya punya saya tu bolong2,2025-09-13T15:01:15Z,0
1101,1139,Ugw8mCYz989gqLz83XN4AaABAg,JpaK8OhL4FI,@fazriSF,jok yg udah jadi buat vario 125 new ada online shop bang,2025-09-13T13:04:01Z,0
1102,1140,UgxCyotAO9Pctw_IG_14AaABAg,JpaK8OhL4FI,@nayyay2212,uwuuwuu eh se dapnyoo,2025-09-13T08:34:44Z,0
1103,1141,Ugwn9iXNGPhKhm3Rvfh4AaABAg,JpaK8OhL4FI,@finnahaujanirsta7873,biaya pasang total berapa kek gin,2025-09-13T03:23:03Z,0
1104,1142,UgwWDjQJfaPgAXrkmSN4AaABAg,JpaK8OhL4FI,@muhammadfakhrul4083,bang saya dari malaysia kalo mau pesan online berapa hari yah akan sampe malaysia,2025-09-13T03:12:32Z,0
1105,1143,UgyR0I6Uk2dIlSx6S4R4AaABAg,JpaK8OhL4FI,@lysaentertainment6034,cek lokasi,2025-09-13T02:50:25Z,0
1106,1144,Ugz_b3Ea0-8IMm0RoxV4AaABAg,JpaK8OhL4FI,@emia8701,mau mas se karang sy datang,2025-09-13T01:50:08Z,0
1107,1145,Ugzfc85G1p429Ygb0-54AaABAg,JpaK8OhL4FI,@ajismaulana8500,mantap coba akh toko oranye,2025-09-12T14:11:41Z,0
1108,1146,Ugw5svcEzdNtr3gQs3h4AaABAg,JpaK8OhL4FI,@streetsidekimchi,mantap se moga maju jaya warga indonesia salam dari sabah,2025-09-12T14:04:07Z,3
1109,1147,UgwXWjkkhbF-LLaL7Ft4AaABAg,JpaK8OhL4FI,@Entahsiapadirikuini,jok carbon konsep gimana coba,2025-09-12T06:56:37Z,0
1110,1148,UgyNdiGibYrVbIIMsWF4AaABAg,JpaK8OhL4FI,@midinaja6106,buat vario kena berapa itu,2025-09-11T15:12:55Z,0
1111,1149,UgzRQuA7O9cNv8v9apB4AaABAg,JpaK8OhL4FI,@afayjanety2230,assalamualaikum apa kbr se moga se hat se lalu panjang umur bnyak rejeki bahagia dunia akhirat aamiin,2025-09-11T12:32:30Z,1
1112,1150,Ugx_-PFnJUkJjTaPAEV4AaABAg,JpaK8OhL4FI,@luffydstrawhat4119,scorpio brapaan bang,2025-09-11T09:05:39Z,0
1113,1151,UgxdWSfWKlvMvU-o5154AaABAg,JpaK8OhL4FI,@YT-intorncraft,kira kue raksasa,2025-09-11T08:33:11Z,0
1114,1152,Ugx9fkLv1UjiwkymQ1Z4AaABAg,JpaK8OhL4FI,@prasetiyopolos,parjival,2025-09-10T16:48:53Z,0
1115,1153,UgxunOBDSSh83EsoGWN4AaABAg,JpaK8OhL4FI,@arifrahman8200,renn bang,2025-09-10T14:15:50Z,0
1116,1154,UgwSjidMAOtyuH0WVol4AaABAg,JpaK8OhL4FI,@adamzaid3605,hmm jauh bang klau dekat gwe gas toko kmu,2025-09-10T12:58:32Z,0
1117,1155,UgxkHfX6Dntnjy9bP_x4AaABAg,JpaK8OhL4FI,@IchisanIchinii,kaya tortila,2025-09-10T12:43:21Z,0
1118,1156,UgzSTk38SLXCafjNdat4AaABAg,JpaK8OhL4FI,@HawkenEye7,buat supra gtr berapa bang,2025-09-10T11:11:54Z,0
1119,1157,Ugwe9J15O0V38-uIL0J4AaABAg,JpaK8OhL4FI,@BiruLangit-q5n,gw kira roti pakistan,2025-09-10T10:49:31Z,0
1120,1158,UgyXRtrhLgmfsyYBUxN4AaABAg,JpaK8OhL4FI,@RanaaRyu,lohh bukan pisang goreng,2025-09-10T10:41:27Z,0
1121,1159,Ugx6SUeGl5evLnivyw54AaABAg,JpaK8OhL4FI,@penelope2288-t6p,gw pikir lidah cuanki jumbo dah mau nyari ranjang aje gw,2025-09-10T07:45:14Z,0
1122,1160,UgwTnPNdV9zjzIYCs2t4AaABAg,JpaK8OhL4FI,@Jamuracun-1222,lokasi dmn bg,2025-09-10T05:11:53Z,0
1123,1161,UgxiaE-Fadpx3AOjyRp4AaABAg,JpaK8OhL4FI,@CucuYuningsih-g2h,lokasi mana bang,2025-09-10T05:01:01Z,0
1124,1162,UgxxqecWL65NnnJcuP54AaABAg,JpaK8OhL4FI,@kurniawanyusuf9097,ada cabang se marang ga bang,2025-09-10T04:20:04Z,0
1125,1163,Ugwc0j3mMEoYepTknnV4AaABAg,JpaK8OhL4FI,@paericontent5201,bang kalo bisa se rtain harga se bab orang awam apalagi gw yang gak tau harga busa latex berapa kalo pasang jok takut mahal,2025-09-09T18:04:25Z,0
1126,1164,Ugx0hwkEB2r1L9IGxeV4AaABAg,JpaK8OhL4FI,@operatedsendiri,minus honda jok ga nyaman,2025-09-09T13:59:28Z,0
1127,1165,UgwghRFHGmffMoUD5cB4AaABAg,JpaK8OhL4FI,@tangituru4189,dmn workshopnya,2025-09-09T12:41:25Z,0
1128,1166,UgzQOyFrPuu5Dx-3uER4AaABAg,JpaK8OhL4FI,@Kontak-rg5te,dah bagus jok grogotin kucing sakit tuh sini,2025-09-09T11:51:57Z,0
1129,1168,UgwRjsgqSzb66hxCuZR4AaABAg,JpaK8OhL4FI,@adam25124,motor beat deluxe bisa ngga ya pke gituan,2025-09-09T11:23:29Z,0
1130,1169,UgxnNxIzaGVxMZqJQAB4AaABAg,JpaK8OhL4FI,@izzakurnia1953,ren mana kayak gin ya,2025-09-09T09:56:48Z,0
1131,1170,Ugx_GNaJR2XJNbHFLDN4AaABAg,JpaK8OhL4FI,@firzvb,honda emg baik joke,2025-09-09T09:49:42Z,0
1132,1171,UgxwJ9xdpo6fDV2hxQt4AaABAg,JpaK8OhL4FI,@m.sabiqrobiana976,kalau buat kaya gin kira beraa ya buat aerox,2025-09-09T09:17:12Z,0
1133,1172,UgwINWnrsPFYTmZINZh4AaABAg,JpaK8OhL4FI,@selvia0oo,maaf luar topik tapi pas pertama kali lihat jok kaya kulit bab,2025-09-09T09:04:20Z,0
1134,1173,Ugy7QjLin7jVX83ZRQh4AaABAg,JpaK8OhL4FI,@Tyllezz,gw kira roti bakar jumbo,2025-09-09T07:54:27Z,0
1135,1174,UgzFCLj-jrgNh_UR1gJ4AaABAg,JpaK8OhL4FI,@mohdsyawal7136,mantap banget hasil rja ny bro salam dari malaysia,2025-09-09T06:48:46Z,0
1136,1175,Ugwwg9HagB0AGXs4bTZ4AaABAg,JpaK8OhL4FI,@mediamtsmadad2010,dmn lokasi bang,2025-09-09T06:39:44Z,0
1137,1176,UgykNuu79GtyQrBtKHd4AaABAg,JpaK8OhL4FI,@sleb1807,detik2 pertama kiraiin roti anying,2025-09-09T05:52:30Z,0
1138,1177,UgzLmTpajsLCrQgeDRF4AaABAg,JpaK8OhL4FI,@enka0107,wkwkwk sakit h ini jok se tipis tisu,2025-09-08T15:15:13Z,0
1139,1178,UgxRJO919AZPM764S854AaABAg,JpaK8OhL4FI,@AnggaCrew-w7z,tempat mana bang,2025-09-08T09:41:38Z,0
1140,1179,UgyLYcFgLBItYS0s83B4AaABAg,JpaK8OhL4FI,@drivein1690,reenn nyoo,2025-09-08T06:56:28Z,0
1141,1180,Ugz_dsgyonNmhTwnh_h4AaABAg,JpaK8OhL4FI,@widyaputra24894,awal gua kira bab raksasa,2025-09-08T04:50:19Z,0
1142,1181,UgxEuLcoxWxGnuro-614AaABAg,JpaK8OhL4FI,@bayulsm1782,emang ngaruh ya jok gitu,2025-09-07T23:21:56Z,0
1143,1182,UgykqnMJM3r5HZBE3gB4AaABAg,JpaK8OhL4FI,@harithirfan974,kirim malaysia brapa bang beg oren ada kaa,2025-09-07T17:13:44Z,0
1144,1183,Ugw-xBZ6RvaioivAvap4AaABAg,JpaK8OhL4FI,@firmanfaisal161,kalau ganti jok honda beat tambah busa berapa,2025-09-07T15:58:35Z,0
1145,1184,UgxDW-sVnN_nXzy9p594AaABAg,JpaK8OhL4FI,@ridopikalfram7002,ren cuyy,2025-09-07T15:48:33Z,0
1146,1185,Ugz3JYZz9nhIGps7Sgp4AaABAg,JpaK8OhL4FI,@FarukNurhuda,berpa bg unruk harga,2025-09-07T14:11:50Z,0
1147,1186,Ugz9M-42AWVUX7sVu6t4AaABAg,JpaK8OhL4FI,@FarukNurhuda,berpa bg harga,2025-09-07T14:11:34Z,0
1148,1187,UgwV9_DnketIOc4tDLJ4AaABAg,JpaK8OhL4FI,@sobriyanto1213,berapa nambah jok latek maren saya nambah jok depan doang sama ganti kulit jok kena 100 jok motor vario,2025-09-07T13:46:41Z,0
1149,1188,Ugw6uv0xTV6JFQ4vcrp4AaABAg,JpaK8OhL4FI,@exolsugoiotaku9071,org kok pada pinter2 ya,2025-09-07T13:15:22Z,0
1150,1189,UgyGoWpvjW9Y843bztl4AaABAg,JpaK8OhL4FI,@Narayanamasfaputri,kalo bikin jok begini harga smpe berapa sih,2025-09-07T12:02:17Z,0
1151,1190,UgxGmJXdXVTd6J-5FDd4AaABAg,JpaK8OhL4FI,@wirtaswir37,untuk yamaha wr155 blom ada bang,2025-09-07T11:57:34Z,0
1152,1191,UgxNZBOzPxWK5TvYNux4AaABAg,JpaK8OhL4FI,@turmanman9739,maaff bang kalau buatin jok mator beat kaya giitu cantik ga bang,2025-09-07T11:16:38Z,0
1153,1192,Ugx_ziU-ALNnx3JmjtZ4AaABAg,JpaK8OhL4FI,@reskyputra6576,awal gw kira roti bab,2025-09-07T10:03:53Z,0
1154,1193,Ugzkrd3SMbp10SV0Q514AaABAg,JpaK8OhL4FI,@AnaAbdurrahman,habis brp itu bang kira,2025-09-07T09:44:56Z,1
1155,1194,UgyjpEEOsSTTm2XLf7N4AaABAg,JpaK8OhL4FI,@zeromistake999,asa se mua jok sama aja bakal tetep bikin gel kalo motor lama,2025-09-07T06:33:25Z,0
1156,1195,UgzsK3SQlHTCI3g_F8d4AaABAg,JpaK8OhL4FI,@cho87gaming,harga berapa latex,2025-09-07T06:17:43Z,0
1157,1196,UgzIsdd-eJr4IIBzxs94AaABAg,JpaK8OhL4FI,@revolustionearmy,mana bang lokasi,2025-09-07T03:41:06Z,0
1158,1197,UgxS0fs-EWMLm6SSn2h4AaABAg,JpaK8OhL4FI,@NAMIDUBFIRA,toko oren kaga ada varian lexi lx 155 bang tambahin varian lexi lx 155 dong bang,2025-09-06T23:59:15Z,0
1159,1198,Ugz4foOrcXpeXjrb1xx4AaABAg,JpaK8OhL4FI,@oranggabut6960,vario bisa gak bang,2025-09-06T17:35:18Z,0
1160,1199,UgxpL4qAdIHEtF-IYnN4AaABAg,JpaK8OhL4FI,@Babytaaoppof1-u3m,gin ini kalau kena hujan masuk bgk airya sponnya,2025-09-06T15:14:04Z,0
1161,1200,UgxF4AJYItzzri1tl2d4AaABAg,JpaK8OhL4FI,@IkhsanLebong-e6v,bikin kek gitu brapaan bg,2025-09-06T15:12:39Z,0
1162,1201,Ugwlm7DC8Z8pFAjPI5x4AaABAg,JpaK8OhL4FI,@arjunaledig1414,halo bang klo buat jok mud mobil mau ga bang tambahin kasih latex biar lebih empuk mau ga bang ada kontak ga bang,2025-09-06T12:03:31Z,0
1163,1202,UgyjdOyQ91q9gU6ZSsl4AaABAg,JpaK8OhL4FI,@wilsenfamily,itu kira2 berapa yaa,2025-09-06T10:59:30Z,0
1164,1203,Ugys5jgxsZChxIbq_rp4AaABAg,JpaK8OhL4FI,@TakeOverOfYourHeart,ada gak bang jok yg kalo garuk kucing ga jebol wkwkwk,2025-09-06T10:50:32Z,0
1165,1204,UgwsZMIVsiuxvvl3_nh4AaABAg,JpaK8OhL4FI,@ariefmaulana8759,ken bnget mau revarasi jok motor sini cuma jarak jauh bangett harus tempuh 63km,2025-09-06T07:48:47Z,0
1166,1205,UgwhYj26bT8VZZ3HAtp4AaABAg,JpaK8OhL4FI,@Waqii3462,media tempat cakar kucing,2025-09-06T04:08:03Z,0
1167,1206,Ugy6D9ha0gE769-s0vl4AaABAg,JpaK8OhL4FI,@yoshinaga4952,tobat pake kulit jok mahal mampir mana cakar ama kucing,2025-09-05T14:55:08Z,0
1168,1207,UgyH7zYkKN9dIdaZwl94AaABAg,JpaK8OhL4FI,@muhamadmugnii,berapa bang nge buat jok gitu,2025-09-05T14:02:12Z,0
1169,1208,Ugyz-77CwTHfDoxWomN4AaABAg,JpaK8OhL4FI,@jakaria2458,untuk vario rap harga om,2025-09-05T09:54:34Z,1
1170,1209,Ugwp_VtT3pH8H55D4uB4AaABAg,JpaK8OhL4FI,@upiupi14,ini mana workshopnya,2025-09-05T09:49:26Z,0
1171,1210,UgxSvZkXiwqqxhzQYN94AaABAg,JpaK8OhL4FI,@muhdhafiz3835,gua kira itu roti,2025-09-05T02:42:46Z,0
1172,1211,Ugx0QF2S0vKWjRcNE9B4AaABAg,JpaK8OhL4FI,@Kudsib3,kira roti naan bakar tadi,2025-09-04T21:05:18Z,0
1173,1212,UgxbzcUlx5OXHizcaot4AaABAg,JpaK8OhL4FI,@CobaLagi-p9i,harga ganti jok berapa an,2025-09-04T14:34:39Z,1
1174,1213,UgypuL7KHPsIydI2t3x4AaABAg,JpaK8OhL4FI,@Miko-w1q,biji se mutan kaga ampe kyak dsuntik bal,2025-09-04T12:54:10Z,0
1175,1214,UgyweHwcE_z6gPS_8nx4AaABAg,JpaK8OhL4FI,@H4NZD,kalo hujan jok basah karena bekas jahit,2025-09-04T11:48:50Z,0
