video_id,author,comment_text,published_at,like_count,is_promo,ai_prob,label,ensemble_pred,ensemble_prob
qZEITjCu9FQ,@Story_WA_Sadboy,Kalah mekanik ... dulu pas masih aktif pro scene mid nya maen save ga begitu menonjol mekanik nya.,2025-04-07T14:44:00Z,0,False,0.00016355934,0,0,0.043841986445014476
qZEITjCu9FQ,@faridalismec4349,Kerja bagus🤣,2025-04-06T16:01:15Z,0,False,0.002166425,0,0,0.005374083743869224
qZEITjCu9FQ,@Syndrome3m,Titik terendah player ml di montage chou ngabsin,2025-04-04T16:00:01Z,1,False,0.00051465863,0,0,0.042396038706500494
qZEITjCu9FQ,@Apacobacihuy,"""Kok gw rasa di rw ya""",2025-04-04T13:45:47Z,0,False,0.004589967,0,0,0.02611748851538007
qZEITjCu9FQ,@bramcute8397,Mandra bisa gak savage diturnamen kalo gak bisa diam kata bg jess😂😂,2025-04-04T05:42:27Z,0,False,0.00044923698,0,0,0.01637728340169782
qZEITjCu9FQ,@DafDhafilah,maklumlah biasanya dia RW sekali ketemu orang nyata eh king xinn,2025-04-03T14:47:04Z,0,False,0.00036104754,0,0,0.05904482537922749
qZEITjCu9FQ,@penggunategas,"Skil lu masih bgtu ae udah berani ngatain jess no limit main pake rw, makan tuh di bantai xinn haha",2025-03-11T15:39:54Z,0,False,3.446227e-06,0,0,0.13630233497560382
qZEITjCu9FQ,@rikimboli863,Yg bikin kesel channel youtube lu,2025-01-24T12:27:27Z,0,False,0.0009620219,0,0,0.0443822651690694
qZEITjCu9FQ,@DendiRiski-d8i,Gua nabrak sama temen gua . Nabrak temen gua yg satu lagi kawan ku yg setean tengil gituh .kawan yg jadi musuh GK terima malah ribut besok nya 😂,2024-12-26T06:55:41Z,0,False,0.0001493748,0,0,0.02565755511661672
qZEITjCu9FQ,@RegiIrawan-f6v,Kek gak modal bikin konten kek gini😂😂,2024-12-07T11:09:46Z,0,False,0.01959543,0,0,0.049150337944122026
qZEITjCu9FQ,@ichall96,sebenernya king cley hanyalah bocah ml biasa yg ga jago2 amat,2024-11-16T23:15:49Z,0,True,0.00031770463,0,0,0.04623602274941481
qZEITjCu9FQ,@yayanghermawan4487,Clay season depan mo comeback ktny..jadi jungler terus nickname ny jgaa jadi clayiri😂.chhhaks..,2024-10-25T08:09:26Z,3,False,0.0020682039,0,0,0.023520337108595225
qZEITjCu9FQ,@andrewariso7922,perang saudara kah 😅,2024-10-23T11:44:38Z,0,False,0.00035177145,0,0,0.012841435425708154
qZEITjCu9FQ,@SamuelHariosetiawan-xt7ic,King ga pernah juara,2024-10-10T11:50:46Z,0,False,0.008796506,0,0,0.050527730863589734
qZEITjCu9FQ,@limzyahay,"klo teamfightnya 4vs 4 di lord kalah,trs lingnya g bisa split karna mage nya balik gmn tu",2024-10-04T08:12:51Z,0,False,0.0010637225,0,0,0.08940178740247906
qZEITjCu9FQ,@Rexvydavinci,"bukannya fanny nya gak bisa diandelin, kayaknya fanny memegang teguh prinsip jangan mengincar chou kof yang lagi sekarat😂",2024-10-01T14:28:43Z,38,False,0.006861325,0,0,0.0514380828892387
qZEITjCu9FQ,@Fufu_Fafa1945,Kasian kondom ga punya recall team MPL 😂,2024-09-27T23:16:12Z,0,False,6.408878e-05,0,0,0.029014109681120857
qZEITjCu9FQ,@ardysky7305,Untung si deden kagak di buat nangis sama bang Xin 😅,2024-09-26T03:06:25Z,41,False,0.00013198286,0,0,0.031074902337989825
qZEITjCu9FQ,@azismajnun666,"Padahal itu abis di kick tinggal basic attack,,itu bsa mati ini malah langsung skill deden deden",2024-09-24T14:58:50Z,0,False,0.0006929582,0,0,0.04483348336927499
qZEITjCu9FQ,@Bintang-bj2fg,Itu masih bisa loh tinggal pasif langsung ULTI walaupun tetep mati tapi xinn nya juga bisa mati,2024-09-22T04:56:19Z,0,False,4.5959212e-05,0,0,0.08014148684911226
qZEITjCu9FQ,@Sher_M4dolv,Clay siapa dah?,2024-09-15T16:41:07Z,1,False,0.010847981,0,0,0.03825759864083939
qZEITjCu9FQ,@Dendi_Radea,Kelazzz Tuan Tanah liat,2024-09-15T15:25:57Z,2,False,0.0015268103,0,0,0.07227832135983683
qZEITjCu9FQ,@achmadriezky08,"Balas dendam kok bawa teman, pakai tangan sendiri lah 😅😂",2024-09-13T06:19:38Z,0,False,0.00020234808,0,0,0.02432995627046658
qZEITjCu9FQ,@fareezzy,Muka kesal nya🤓,2024-09-05T13:18:18Z,0,False,0.00032389804,0,0,0.017346292898339874
qZEITjCu9FQ,@Dittoin,"Pove kan bukan hero laning kek yuzong tamuz dll.., ngapain coba di adu. Kan fungsi dia buat team fight",2024-09-02T02:57:59Z,6,False,0.00011079646,0,0,0.10154556477186079
qZEITjCu9FQ,@ameliarebel6570,Qkwkqkw muka mandra lagi keluarrr 😂,2024-09-01T17:11:18Z,176,False,0.0010956593,0,0,0.006733210295631589
qZEITjCu9FQ,@udinpetot9446,si kley ini lama² jadi pelawak handal anjir 😂,2024-09-01T07:33:40Z,5,False,0.0010291908,0,0,0.01108826735445403
qZEITjCu9FQ,@satriabima4808,Tumben banget min,2024-08-28T13:21:58Z,45,False,0.0038003975,0,0,0.054211126484913996
loGTkDTdz6c,@galang.kamilia,Gw seneng banget liat clip BangXinn yang ini wkwk,2025-10-23T13:33:41Z,3,False,0.003182618,0,0,0.06252853798865338
loGTkDTdz6c,@peyweeofficial-93,"Salah toy gak beli imo jadi dia gak berani maju😂 kalo beli imo dia pasti berani maju dan dapet double kill walau imo pasti pecah karena di kombo valen, soal yss kan udah ada dyren yang pegangin",2025-10-23T06:18:06Z,0,True,0.003195244,0,0,0.23156300609902472
loGTkDTdz6c,@Skyler0021,Gak ada energi toy kl mau maju,2025-10-20T17:42:10Z,0,False,0.0028587184,0,0,0.04101952730631436
loGTkDTdz6c,@yudhispratama,Toy takut sama uranus karna damage uranus seperti damage eudora,2025-10-20T16:59:18Z,1,False,2.1736352e-05,0,0,0.019545306097816482
loGTkDTdz6c,@Handorawan,klo ada konten gini lebih seru baca komen2ny. pada berantem sndiri awkkwwk,2025-10-20T12:05:06Z,1,False,0.0046850587,0,0,0.10676673356987833
loGTkDTdz6c,@jamarm1438,"intinya low mekanik all in tp gaada perhitungan dan mekanik jadinya gini,, dari dulu benci bgt ke rrq karena merasa jago nya sering meremehkan lawan. makannya susah juara dunia dan mungkin gabakal pernah klo rosternya biasa aja",2025-10-20T11:28:45Z,1,False,1.8162694e-06,0,0,0.07929360634028204
loGTkDTdz6c,@r.reffandi4789,"Di Zoning Demage nya Xin,Mata lu dimana ?",2025-10-20T11:08:06Z,2,False,0.0008666099,0,0,0.011046467385002574
loGTkDTdz6c,@Amethyschannel,"Toy bukan penyebab kekalahan RRQ.
Toy penyebab RRQ gagal menang, tapi kalau yang bikin RRQ kalah itu Rinz. Kata Xin",2025-10-20T10:19:51Z,5,False,8.339137e-09,0,0,0.03528735479136606
loGTkDTdz6c,@rizalfh2972,Koar koar maen dong ngemis ke pk ap sono 😂,2025-10-20T09:25:18Z,3,False,0.0011726692,0,0,0.010595467441080772
loGTkDTdz6c,@rizwanalwi07,Salah satu Sosok asli kondom,2025-10-20T08:19:12Z,10,False,0.0016612075,0,0,0.0017544303211780737
loGTkDTdz6c,@LincStore,Kan disitu ada uranus sma yds,2025-10-20T01:29:54Z,12,False,0.0013540087,0,0,0.06207874334961699
GdU072BylvY,@JakfarJakfar-h3q,"Kita ga lolos playoff bukan karena musuhnya jago, tapi player kita TOY dan RINZ goblok,, sudah jelas berapa season blunder mulu kerjaannya",2025-10-21T05:17:42Z,0,False,1.1020037e-07,0,0,0.01775541169275958
79yEmquzvxI,@InfinixSmart6-gw6fn,RRQ kek lagi main rank😂,2025-09-27T11:51:27Z,0,False,0.00040598388,0,0,0.020850106914264446
79yEmquzvxI,@anggiprayoga1587,sinus itu bang,2025-09-13T07:09:50Z,0,False,0.0013706834,0,0,0.015827580317944817
79yEmquzvxI,@Lalaling-01,Duit asil jual skyler di korup 😂,2025-09-13T02:12:12Z,0,False,0.0008306728,0,0,0.017713980195742905
79yEmquzvxI,@KikiSantoso-gq4id,Dewasa dikit bang xin,2025-09-11T15:03:44Z,0,False,0.00054378406,0,0,0.05596124709522494
79yEmquzvxI,@EgiSaputraa-mt8zi,"Bnyk bacot doang,, xinnn",2025-09-11T12:05:28Z,0,False,0.0016230292,0,0,0.007992152632436071
79yEmquzvxI,@masrulamiruddin8324,"Skykar keluar langsung benci gitu, gak KONGDOM gak si Xin ini ke bocil anj sifat nya",2025-09-11T01:34:46Z,0,True,0.0004870082,0,0,0.018610636348166346
79yEmquzvxI,@ranggasutawijaya847,06:39 ada suara cewek,2025-09-11T00:50:40Z,0,False,0.0006803029,0,0,0.02719004611571502
79yEmquzvxI,@AbilRizqy,Skylar juga g digunain di rrq.. Ya wajar pindah,2025-09-10T15:37:29Z,0,False,0.00027592236,0,0,0.011018333712065365
79yEmquzvxI,@Renaldi.18,"oh ini ya orang yg ngatain""Rata² orang yg ngebacotin gua pada miskin semua haha jangan marah ya"",Udah tua sifat nya ke bocah cik jijik",2025-09-10T14:49:29Z,0,True,5.2371774e-07,0,0,0.0248228350079789
79yEmquzvxI,@adhivurr,trnyt judulnya nyebut skylar jg demi beras 🤣,2025-09-10T14:23:55Z,0,False,0.0007897977,0,0,0.01450261905875285
79yEmquzvxI,@DefitAprianto-f4b,"Semangat bang xinnn , ttp jadi diri sendiri gak usah peduliin kata orang bang xinn 

Sekali RRQ ttp RRQ",2025-09-10T13:51:43Z,0,False,6.7971615e-07,0,0,0.019519495193896903
79yEmquzvxI,@Belerickofficial1222,Donate ny bang xin semua judol jirr😂,2025-09-10T11:59:09Z,0,False,2.8852857e-05,0,0,0.001819842651434182
79yEmquzvxI,@alverogustafo,Di Bantai Skylar 😂,2025-09-10T10:07:28Z,0,False,0.002100633,0,0,0.002383320368987067
79yEmquzvxI,@myhobby915,Kulit butuh kacang 😂😂,2025-09-10T05:02:32Z,0,False,0.0019541,0,0,0.009053487636325769
79yEmquzvxI,@dinoback25,😝👆,2025-09-10T02:12:50Z,0,False,0.0041640135,0,0,0.011788044296879258
79yEmquzvxI,@ANDIKAPratama-k7v3j,"Udah tua,bukannya mikir,malah sirik sama hidup orang Xin"",nikah aja sono bego,emang susah kalau udah ada penyakit hati,dulu albert ,sekarang skylar yang lu kata"" in,haus validasi kah manis?,atau viwers nya kurang? ,katanya suruh hujat,tapi kok gak dijawab,mental lambe turah xin?,atut ada ppq 😚",2025-09-10T00:43:53Z,0,False,8.858199e-07,0,0,0.08011606914905989
79yEmquzvxI,@DennySfrdnTM07,Berass mana beras,2025-09-09T23:17:25Z,0,False,0.0030193392,0,0,0.025309369049322895
79yEmquzvxI,@DennySfrdnTM07,Beras2,2025-09-09T23:17:01Z,0,False,0.005364992,0,0,0.041098410650634014
79yEmquzvxI,@RudiYanto-w8u9s,Apa ini yang katanya selalu disebut raja dari segala raja. Dan kayaknya dari match ini sebutan itu sudah gak layak lagi di dengar lagi,2025-09-09T22:25:32Z,0,False,0.014248649,0,0,0.19849083275251136
79yEmquzvxI,@abongbotak,xinn udah main raja²an nya ya 😂,2025-09-09T19:06:27Z,0,False,0.0057268734,0,0,0.016767316388085783
79yEmquzvxI,@sleepygaming1635,Tukar KINGKONG SAMA KELRA.. kingkong mau kok ke RRQ cuman duitnya ada ga pak AP?,2025-09-09T13:22:07Z,0,False,3.2051637e-05,0,0,0.028361530614613016
79yEmquzvxI,@AnugrahAdijaya-eb6oc,"Bukan onic nya yg jago, rrq nya aja yg banyak blunder. Wkwkwk",2025-09-09T12:32:38Z,0,False,5.2936036e-07,0,0,0.0016721103000415442
79yEmquzvxI,@AnggiPurwansah,"Harusnya sylar gak boleh pindah sampai mati di rrq mau udah gak di pakai tapi hati masih pengen main di mpl pokoknya jangan keluar ,sekali lu bilang pengen main di rrq n pensiun di rrq , jangan beda di masa depan walau apapun yang terjadi",2025-09-09T12:32:36Z,0,True,0.02192118,0,0,0.19905656507972577
79yEmquzvxI,@AnggiPurwansah,"Itu cadera udah di ralat rrq atau onic ?? Malah nekat bilang Skylar atau rrq trus coba liat ulang livenya jangan buta mau bener sendiri, n dia salah ada yang komentar tentang dia malah bilang penyepong cadera lah penyepong Skylar wkwkwkw siap yang paling gak pernah salah, kan juga gak perlu marah2 bilang siapa itu Skylar dll kan bisa jwb biasa aja ya dukung rrq gitu kan asik gak lebay ,komen Skylar banyak di bantu sama rrq lah lu kira Skylar gak bantu rrq ??orang kerja ya dibayar saling timbal balik gak usah sok paling berjasa",2025-09-09T12:27:14Z,0,False,1.1420681e-06,0,0,0.035467093484268665
79yEmquzvxI,@MadihJar,Alesan nya gda sutsujin wk kalah mah kalah ajh,2025-09-09T11:34:55Z,0,False,0.00012504622,0,0,0.013760092176861449
79yEmquzvxI,@HarisSuhendra,Mantap bang xiin lanjut gassss,2025-09-09T11:32:15Z,1,False,0.0031143227,0,0,0.07341693586045576
79yEmquzvxI,@MadihJar,Kulit benci kacang hha,2025-09-09T11:31:10Z,1,False,0.00093817053,0,0,0.028111288917146617
79yEmquzvxI,@EndyLombok,Oi bocah ingusan rrq😂,2025-09-09T10:52:51Z,0,True,5.098576e-05,0,0,0.003319714588940071
79yEmquzvxI,@Hshdjjjdjdjjdkd,"Sudah terbukti kan, RRQ tanpa sosok KING SKLAR ngak ada apa"" nya, eh soryy maksudnya PRINCE SKYLAR🎉",2025-09-09T10:34:21Z,2,False,3.1565243e-05,0,0,0.013697676744368968
79yEmquzvxI,@ihsanuddin7298,"Umur doang yang dewasa, pemikiran kagak
Lawak ni xin",2025-09-09T10:20:32Z,0,False,4.890113e-05,0,0,0.08574183665133023
79yEmquzvxI,@SofiAnto-n6d,Xin baperan kayak Lo jago banget,2025-09-09T09:52:42Z,0,False,0.003664321,0,0,0.016830747082684946
79yEmquzvxI,@FawazAkbar-pb2ny,"bangxinn semangat ya gw tau lu kesel gw juga sama, lu gasalah kok bang lu cuma ngeluarin unek unek ke si onoh, jangan dengerin manusia provok bg xinn",2025-09-09T09:02:21Z,1,False,4.795396e-06,0,0,0.035456115771675616
79yEmquzvxI,@AkilGanteng-q1n,Zunesh turun mdl Ricky naik mpl game play nya bagus tuh,2025-09-09T09:01:00Z,0,False,7.6647615e-05,0,0,0.011800631849496807
79yEmquzvxI,@KarneliNayla,"Rrq atau skylar xinn pov"" Rrq lah gblok skylar siapa anj*g "" Wkwk pantesannn RRQ kalahhh pada personal ke skylar gk pemainn ehh ini jga personall.. Kalau kcwa skylar pindah ya kcwa sma mnjmnt rrq+coach ny knp gak mainin skylar malah pada prcyaaa proses mulu yang lain berkembang lah ini proses mulu",2025-09-09T08:09:29Z,0,False,1.2255452e-12,0,0,0.0032886658358209746
79yEmquzvxI,@nandotiam-f5y,"TUA BAPERAN

PANTES DI MATCH INI KEPANASAN SENDIRI",2025-09-09T07:56:38Z,0,False,0.0011638767,0,0,0.012951635654798444
79yEmquzvxI,@MelgyFajar,RRQ renyahhh kaya keripik 😂,2025-09-09T06:05:37Z,1,False,0.0004105436,0,0,0.012136527149948067
79yEmquzvxI,@indraaamm,"Makin hari makin ga sehat nih orang, stlh sekian lm unsb. 
Tq",2025-09-09T04:09:38Z,0,False,0.026826592,0,0,0.18342513838704685
79yEmquzvxI,@klongziy,Yang kemarin ngatai xwin baper dia denger kata skylar ada baper marah marah dasar orang tua jilat ludah sendiri,2025-09-09T04:08:25Z,0,False,2.0816066e-07,0,0,0.047334631031181344
79yEmquzvxI,@LaluPirman-ub4qh,Kacang mninggalkan kulitnya lalu kulitnya mlebur😂,2025-09-09T01:28:17Z,2,False,0.0005599007,0,0,0.042223818474802034
79yEmquzvxI,@mhmdadtyya,"masih mending R7, cadera aja ralat pertanyaan dia salah ini org malah langsung emosi keliatan banget penyakit hati nya",2025-09-08T22:38:36Z,0,False,0.00023683142,0,0,0.06942926648855195
79yEmquzvxI,@DapaRamadhan1,Udah gede perilaku kek bocah,2025-09-08T22:36:26Z,0,True,0.0017993344,0,0,0.016046498251998415
79yEmquzvxI,@Rizkyyahyok,Xinn kebanyakan make bong keknya jadi bego,2025-09-08T22:27:45Z,0,True,2.3151482e-05,0,0,0.008262541460953935
79yEmquzvxI,@Sanzzz_97,"Gausah lebay coy, si ler pgn improve dan onic mungkin tempat barunya yg bisa bantu dka untuk improve. Kyk bocah aja sampe emosia sbegitunya wkkwkw, ditanya cadera bae bae jawabannya emosi gitu bro bro, ngatain orang baperan, lu sendiri baperan juga ngab wkwk",2025-09-08T20:15:31Z,0,True,1.348951e-07,0,0,0.08220738692117781
79yEmquzvxI,@reyzaft1111,"xin lo tuh kaya bocil hama banyak drama sama kek tim lo, minimal janji lo potong icibos tepatin udah tua punya anak bini juga🤪",2025-09-08T19:50:02Z,0,True,0.0035326027,0,0,0.0998980706422581
79yEmquzvxI,@Tejerompis,Rrq sekarang lembek amat,2025-09-08T19:17:39Z,0,False,0.0004102627,0,0,0.008619014623444117
79yEmquzvxI,@laville4735,"Bang xinn ini wujud asli kingdom,otaknya konslet. Masalah cuman gara gara salah ngomong hal yang gak terlalu penting malah di jadiin besar,sampe ngajak selek cadeera wkwkwk.",2025-09-08T19:13:55Z,1,False,0.0005354947,0,0,0.10266990234535406
79yEmquzvxI,@herryphopin1255,Badut tetaplah badut😂😂😂,2025-09-08T17:29:05Z,0,False,0.00096089335,0,0,0.01609718692845725
79yEmquzvxI,@abilalbiansyah237,Ada dyren knp ga masukin sutsujin ya? Tolol dah,2025-09-08T14:23:22Z,0,False,0.00018720169,0,0,0.03318496595793341
79yEmquzvxI,@SikBusuk-i5q,"waduh raja lokal banyak ngomong, ga terima skaylar di onic😂",2025-09-08T14:15:13Z,0,False,0.0011545714,0,0,0.033698597351558
79yEmquzvxI,@IyanSpedracer,Makan tuh toyys udah bagus bangler malah di jual bodoh rrq,2025-09-08T14:13:27Z,0,True,0.00033602217,0,0,0.02129157024798014
79yEmquzvxI,@hakimafriansya599,Xinn sampah baperan sm cadera gk terima kalah rrq sampah sok hebat giliran menang koar koar rrq sampah.belajar sm oura manusia sederhana gk kyk kau sampah smbgn baperan,2025-09-08T10:38:53Z,0,False,7.7490175e-10,0,0,0.007564445685061026
79yEmquzvxI,@PutraDewo-u9c,"Gak suka skylar , tpi jdul nyari makan beras dari skylar , sampah sampah",2025-09-08T10:32:45Z,0,False,0.00016069727,0,0,0.035769557773996104
79yEmquzvxI,@ArjaNafi,Wujud asli bocah kingdom ya ini contohnya😅,2025-09-08T09:51:43Z,0,True,0.0004178903,0,0,0.017097002079226688
79yEmquzvxI,@asepherdiana1867,Saran gua bang Veteran main lagi aja si dari pada cari roster baru lg,2025-09-08T09:44:39Z,0,False,0.006234952,0,0,0.12080084199525158
79yEmquzvxI,@NovenPutra-g2o,cuma di rrq keluar di maki😱,2025-09-08T08:03:25Z,0,False,0.0017790439,0,0,0.02953928456914848
79yEmquzvxI,@wisatagamemlbb,"Marah ama chadera... 
Ngecengin bisa... 
Di cengin baper.... 
Udah tua bukan mencontoh yg baik malah kaya bocil...
Kocak..",2025-09-08T07:44:09Z,0,True,3.712145e-05,0,0,0.03412363879788169
79yEmquzvxI,@BusSilaja-g8d,Bahagia bangt liat rrq di acak2 onic skaylar 🤗🤗😍😍😍😍😍👏👏👏👏 tangisin tuuu tangisin ya,2025-09-08T07:11:12Z,0,False,9.758076e-05,0,0,0.0036117684526192255
79yEmquzvxI,@gogoboba7037,"fanatik xin, jadinya gila sendiri",2025-09-08T07:11:02Z,0,False,0.00062110834,0,0,0.0076450859650248545
79yEmquzvxI,@DeniYusuf-p7n,PPQ BERJEMBUT,2025-09-08T05:59:21Z,0,False,0.0014587464,0,0,0.02559795775329077
79yEmquzvxI,@Densus_1928,"skaylar gak tau diri udah punya nma gede dari rrq malah tai.. Tai""",2025-09-08T05:20:26Z,0,False,2.7039225e-05,0,0,0.014639745920006886
79yEmquzvxI,@kevinda674first7,"Caderaa tengil banget, bikin sebel bang xinn wkwkwk",2025-09-08T05:05:57Z,0,False,0.0008415197,0,0,0.11134881471223627
79yEmquzvxI,@KelpinPeratama-r6u,murung amat bg😂,2025-09-08T04:36:36Z,0,False,0.00094582624,0,0,0.0032473783502681773
79yEmquzvxI,@sodenkDenk,Bubar aja RRQ..,2025-09-08T04:00:32Z,0,False,0.00019556929,0,0,0.002926903318014724
79yEmquzvxI,@lungpitot,Sehat terus buat mentalnya bang xinnn 👍,2025-09-08T03:49:36Z,0,False,0.0011466907,0,0,0.011779592718030642
79yEmquzvxI,@KepetYondog,Kok nangis di pojokan bangxin😂,2025-09-08T01:27:26Z,0,False,0.0012365509,0,0,0.016171453640619737
79yEmquzvxI,@RofyHerdiansiyah-h3v,"Kembali main lh bg,rrq sedang tidak baik2 sja 🤦🏼",2025-09-08T01:14:52Z,0,False,4.3529275e-05,0,0,0.04151036438837902
79yEmquzvxI,@boifamily1963,Kalah ko emosi sama skylar...wkwkwk TOLOLLLLLL,2025-09-08T00:22:41Z,0,False,0.0001253393,0,0,0.004583459394332878
79yEmquzvxI,@gunkdhika291,"Kya orng bego xinn.. Giliran rinz nyenggol onic diem.. 
Giliran onik nyenggol RRQ gk trima. 🤣🤣🤣🤣🤣
Tlol",2025-09-08T00:00:48Z,0,False,2.741494e-07,0,0,0.003840727125011896
79yEmquzvxI,@mtxmoba6751,entah kenapa aku jadi males nonton rrq. gitu amat sekarang mainnya,2025-09-07T23:59:40Z,0,False,0.0001656886,0,0,0.06276371585482188
79yEmquzvxI,@22.muhammadrizalsavahidla77,"onic menyelamatkan dunia dari kebisingan fans rrq, btw POTONG TYTYDZ nya kapan bro?",2025-09-07T23:48:58Z,0,False,4.312666e-05,0,0,0.06568359629866799
79yEmquzvxI,@muhamadtisnabayu7762,Dia maunya skylar di rrq sampe dpt M2030,2025-09-07T22:18:54Z,0,False,3.7704598e-05,0,0,0.003994252275041842
79yEmquzvxI,@FeriSalim-l1y,Seneng bet gua liat kingdom murung,2025-09-07T19:52:23Z,0,True,0.0008437551,0,0,0.06875990757596437
79yEmquzvxI,@agniaLahem,kaya nyah seru kalau xinnn lemon r7 comeback yg setuju kumpul siapa tau kan,2025-09-07T19:14:46Z,0,False,9.2481336e-05,0,0,0.02777861194769541
79yEmquzvxI,@agusrisma6878,"Bang xinn turun lahhh   
 Kecewa liat  liat nyah",2025-09-07T19:11:02Z,0,False,0.0003914872,0,0,0.015972729866202625
79yEmquzvxI,@danymasferdy386,Xin bocah sok2 jago lu itu tanpa lemon gak siapa2 cil...tato banyak tpi baper mding lu main ular tangga aja..tu titik lu jdi potong gak laki2 itu ucapan nya di pegang cil...lemon aja sma R7 yang jago santai aja lu belum berapa bacot gede...orang pindah tim lu aja yang panas emang lu bapak nya atur2 orang...dia juga pnya mimpi gak kaya lu nonton2 trus bcot kaya emak2😂😂😂,2025-09-07T18:18:24Z,0,True,2.2390442e-08,0,0,0.10524952317762393
79yEmquzvxI,@HambaAllah-si6zh,Tetep panutan bang xinnn,2025-09-07T18:05:11Z,0,False,0.00023380277,0,0,0.011616715781841471
79yEmquzvxI,@imaskomalasari1959,yang salah nya tuh S AP sialan mlh masukin pemin antah berantah yang d bawa sama c CLAYY sialan BAWA ORNG KE SAMPAH BAPUK,2025-09-07T16:49:51Z,0,False,4.6659483e-05,0,0,0.03661030589031959
79yEmquzvxI,@myrrnash,"HAHAHHAHAAHHA.. pilihan yg tepat skylar keluar dri team ppq.. jijik gw dgr ""Raja dri segala raja""😂",2025-09-07T16:10:38Z,0,False,1.5040303e-05,0,0,0.015104454668218137
79yEmquzvxI,@tonydj5122,Loyo,2025-09-07T15:58:28Z,0,False,0.005364992,0,0,0.01888196315121477
79yEmquzvxI,@indraazukma2446,Bang Xin harus balik lagi main kalahin skarlak .😂,2025-09-07T15:29:33Z,2,False,0.007670715,0,0,0.0273159469983591
79yEmquzvxI,@satriyayudha8659,Cuma di RRQ pemain nya pindah team malah di hujat hahaha kocak emang 😅,2025-09-07T15:28:24Z,0,False,0.0020034325,0,0,0.07258163874357504
79yEmquzvxI,@satriyayudha8659,Sakit hati banget nih kayak nya lihat skylar pindah team hahaha 😅,2025-09-07T15:27:46Z,0,False,0.0029409325,0,0,0.023270022276988687
79yEmquzvxI,@AkbarHidayat-t5w,Pengen sedih tp lihat ekspresi bang xin pengen ngakak juga,2025-09-07T13:46:41Z,0,False,0.00020571549,0,0,0.028525698703660122
79yEmquzvxI,@ObroyAdara-y1f,Gw sih udh mls dukung RRQ Rooster baru nya ngaco,2025-09-07T13:43:17Z,0,False,0.00047234225,0,0,0.020106678403482688
79yEmquzvxI,@Azhar_129,Kingdom: Kembalikan Player Senior Yang Gendong² Tim Sendirian(Skylar) 😂,2025-09-07T13:24:42Z,1,False,2.8117602e-05,0,0,0.007920676897232092
79yEmquzvxI,@CantonaAle,Duren lucu bgt maennya... Mending rez aja sih...,2025-09-07T13:12:31Z,0,False,0.0018880031,0,0,0.02120412098870401
79yEmquzvxI,@CantonaAle,"Raja sesungguhnya cuma onic ya 🤭...
Kongdom sakit hati liat skylar🤭",2025-09-07T13:04:40Z,0,False,1.9780364e-05,0,0,0.0039620893704732036
79yEmquzvxI,@gaje1455,Kena mental ngana 😂😂😂,2025-09-07T12:53:45Z,0,False,0.00025580512,0,0,0.011578022362541716
79yEmquzvxI,@uchihatio7302,😝👆 panas yahh,2025-09-07T12:49:19Z,0,False,0.0011295138,0,0,0.016737523212586668
79yEmquzvxI,@Santri_keren,pak apa aman pak ape dpt lord pak ape 19:,2025-09-07T12:40:12Z,0,False,0.00034800224,0,0,0.01622505617406385
79yEmquzvxI,@dimasseptians574,Rame banget suaranya bang xinn,2025-09-07T12:01:43Z,0,False,0.0016849171,0,0,0.008557670030220291
79yEmquzvxI,@HIKENNOACE_9346,Yang tua hanya umurnya,2025-09-07T10:24:44Z,0,False,0.0039018365,0,0,0.0112139033321385
79yEmquzvxI,@MohHanip-q1w,Balik bang xinn dulu km ngalah demi skaylar 😢 salam dari Madura bang xinn,2025-09-07T10:01:12Z,0,False,7.799047e-06,0,0,0.006352858734152992
79yEmquzvxI,@Ntropy_thegame,BADUT BADUT,2025-09-07T09:09:03Z,0,False,0.001337985,0,0,0.012733117116578294
79yEmquzvxI,@INSIDE666,Yg nyawer judol smua anjj😅😅😅😅,2025-09-07T09:01:49Z,0,False,0.0007459329,0,0,0.00906773408207042
79yEmquzvxI,@nymkj7,"Gw Yakin ni, kingdom kalau rrq gini terus udah pasti kabur ke onic🤣",2025-09-07T08:54:13Z,0,False,5.391434e-05,0,0,0.0992456282386256
79yEmquzvxI,@luckyazkha3257,🦔🦔🦔🦔,2025-09-07T08:14:44Z,0,False,0.0041640135,0,0,0.008761161681003642
79yEmquzvxI,@vickylaurent3892,Hahaha bnyk yg bilang skylar kacang lupa sma kulitnya.. Skylar itu kacang yg keluar dari kulit yg udh busuk 😂,2025-09-07T08:14:31Z,0,False,7.2637704e-07,0,0,0.0034189392318149793
79yEmquzvxI,@adnankroya4196,"RRQ suruh main balap karung aja jangan main ml...
Kecewa sbgai fans rrq kalah trus ga prnah pegang piala",2025-09-07T08:13:32Z,0,False,3.84068e-06,0,0,0.02809183916172782
79yEmquzvxI,@yekdandi7572,Mainlah bang,2025-09-07T08:01:41Z,0,False,0.0024496897,0,0,0.09870099974454101
79yEmquzvxI,@HendiKusnandi-z4j,"Toy"" Terdiam ketemu siler😂😂😂",2025-09-07T07:19:32Z,0,False,0.00042137734,0,0,0.028126680743506494
